"households.scaled","population.scaled","total_rooms.scaled","total_bedrooms.scaled"
0.0669187767181848,0.02973488033182,0.0475076297049847,0.0707525213343677
0.118382111147649,0.0549016310744913,0.0819175991861648,0.132350659425912
0.0657678395264716,0.0325654391569979,0.0414547304170905,0.0707525213343677
0.0383097665241697,0.0196457597668292,0.0297558494404883,0.0364623739332816
0.0361723117395594,0.0161425929039852,0.0240335707019329,0.0377036462373933
0.0425846760933903,0.0174317583095118,0.0314852492370295,0.0446858029480217
0.0401183821111476,0.0204024438092035,0.0378687690742625,0.051978277734678
0.0499835580401184,0.0300992096855557,0.0352746693794507,0.0529092319627618
0.0093719171325222,0.0026343814808587,0.00401831129196338,0.00667183863460047
0.0307464649786255,0.0155260355361247,0.0285096642929807,0.0327385570209465
0.00378165077277211,0.00241017880163668,0.00343336724313327,0.00449961210240496
0.0200591910555738,0.0105655512583375,0.0193285859613428,0.0294802172226532
0.0261427162117724,0.0146011994843338,0.0311291963377416,0.0367726920093095
0.0218678066425518,0.0109859312818788,0.021057985757884,0.0282389449185415
0.0307464649786255,0.0169273022812623,0.0256866734486267,0.0324282389449185
0.0545873068069714,0.0220839639033686,0.0370040691759919,0.0549262994569434
0.0241696810259783,0.013788464772154,0.026119023397762,0.0378588052754073
0.0134824071029267,0.00767894176335407,0.0145473041709054,0.0169123351435221
0.100460374876685,0.0510901855277171,0.071236012207528,0.099922420480993
0.0208812890496547,0.0109859312818788,0.0195320447609359,0.0235841737781226
0.0455442288720816,0.0163107449134017,0.0237792472024415,0.0460822342901474
0.0249917790200592,0.0156941875455412,0.0214649033570702,0.0316524437548487
0.00115093719171325,0.000504456028249538,0.000305188199389624,0.000620636152055857
0.0218678066425518,0.0081273471217981,0.021236012207528,0.0249806051202483
0.0721802038803025,0.0213553051958971,0.0314598168870804,0.0716834755624515
0.0836895757974351,0.0346393139398016,0.0741098677517803,0.0871993793638479
0.034034856954949,0.0202062664648843,0.0306968463886063,0.0377036462373933
0.0534363696152581,0.0295387029875007,0.0443794506612411,0.0580294802172227
0.0254850378165077,0.00964071520654672,0.0173957273652085,0.0273079906904577
0.0475172640578757,0.017067428955776,0.023499491353001,0.0448409619860357
0.00920749753370602,0.00512863628720363,0.00534079348931841,0.008688906128782
0.0143045050970076,0.00560506698055042,0.008646998982706,0.0150504266873545
0.0254850378165077,0.00969676587635222,0.00981688708036623,0.0254460822342901
0.0277869121999342,0.0130878313995852,0.0241098677517803,0.0285492629945694
0.0189082538638606,0.0105655512583375,0.0196592065106816,0.0221877424359969
0.062479447550148,0.0163107449134017,0.0223804679552391,0.0699767261442979
0.054258467609339,0.0153018328569026,0.0222533062054934,0.0539953452288596
0.00641236435383098,0.00350316686284401,0.00267039674465921,0.0065166795965865
0.0139756658993752,0.0110980326214898,0.00633265513733469,0.0121024049650892
0.0595198947714568,0.0224202679222017,0.0252797558494405,0.060822342901474
0.0144689246958237,0.0253349027520879,0.00546795523906409,0.0134988363072149
0.00559026635975008,0.00535283896642565,0.00244150559511699,0.00480993017843289
0.049654718842486,0.020122190460176,0.0268311291963377,0.0538401861908456
0.0767839526471555,0.037189619415952,0.043616480162767,0.0966640806826998
0.381946728049984,0.097219886777647,0.135528992878942,0.38432893716059
0.194015126603091,0.0573958858808363,0.116887080366226,0.206516679596587
0.0149621834922723,0.00566111765035592,0.00851983723296033,0.0166020170674942
0.205524498520224,0.0567232778431702,0.0936419125127162,0.197051978277735
0.161131206839855,0.0515105655512583,0.0923957273652085,0.168347556245151
0.205524498520224,0.0645703716159408,0.118413021363174,0.219394879751746
0.24613613942782,0.0718289333557536,0.14766022380468,0.248719937936385
0.0374876685300888,0.0109018552771706,0.0217192268565615,0.0375484871993794
0.100789214074318,0.0250826747379631,0.0548067141403866,0.108766485647789
0.294146662282144,0.0753601255535004,0.149313326551373,0.296974398758728
0.0401183821111476,0.0188890757244549,0.0383774160732452,0.034910783553142
0.0749753370601776,0.0198699624460512,0.0515259409969481,0.0747866563227308
0.0693850707004275,0.0192253797432879,0.0447100712105799,0.0713731574864236
0.118053271950016,0.040468583599574,0.08853001017294,0.116524437548487
0.131864518250575,0.0425985090521832,0.0848677517802645,0.132660977501939
0.0415981585004933,0.0154139341965136,0.0362156663275687,0.0448409619860357
0.168036829990135,0.0506137548343703,0.0968718209562564,0.170364623739333
0.20009865175929,0.0490163107449134,0.100686673448627,0.185570209464701
0.0853337717855968,0.0263157894736842,0.0604272634791455,0.0867339022498061
0.0693850707004275,0.0189171010593577,0.0410223804679552,0.0664080682699767
0.0478461032555081,0.0149655288380696,0.0325279755849441,0.0445306439100078
0.273100953633673,0.0716888066812398,0.127721261444557,0.271528316524438
0.170503123972378,0.0500532481363152,0.106561546286877,0.171450737005431
0.0613285103584347,0.0271845748556695,0.0639623601220753,0.0619084561675718
0.0797435054258468,0.0307718177232218,0.0807477110885046,0.0704422032583398
0.0618217691548833,0.0222521159127852,0.0655137334689725,0.0629945694336695
0.00772772114436041,0.0027464828204697,0.00849440488301119,0.00837858805275407
0.0662610983229201,0.02973488033182,0.0712105798575788,0.0637703646237393
0.0912528773429793,0.0329858191805392,0.0897507629704985,0.0890612878200155
0.0603419927655377,0.0252508267473796,0.0664292980671414,0.056633048875097
0.157185136468267,0.0569194551874895,0.134460834181078,0.162606671838635
0.0787569878329497,0.0288941202847374,0.0746439471007121,0.0733902249806051
0.0981585004932588,0.0380584047979373,0.0870803662258393,0.0926299456943367
0.107530417625781,0.0452889412028474,0.126932858596134,0.104577191621412
0.0563959223939494,0.0236533826579228,0.0562309257375381,0.0536850271528317
0.0815521210128247,0.0319488817891374,0.077263479145473,0.0760279286268425
0.0318974021703387,0.0149375035031669,0.0411241098677518,0.0325833979829325
0.0728378822755672,0.0300431590157502,0.0728636826042726,0.0713731574864236
0.125945412693193,0.0455972198867776,0.12881485249237,0.122265321955004
0.031239723775074,0.0129757300599742,0.0337232960325534,0.0285492629945694
0.0346925353502137,0.0151897315172916,0.040412004069176,0.034600465477114
0.0442288720815521,0.0185247463707191,0.0455493387589013,0.0420480993017843
0.0432423544886551,0.0177960876632476,0.0466683621566633,0.0409619860356866
0.0289378493916475,0.0117706406591559,0.0312563580874873,0.0280837858805275
0.0822097994080895,0.0354520486519814,0.0958799593082401,0.0828549262994569
0.0085498191384413,0.00353119219774676,0.00742624618514751,0.00589604344453064
0.0575468595856626,0.0227845972759374,0.0604018311291963,0.0516679596586501
0.0700427490956922,0.0299030323412365,0.075381485249237,0.0676493405740884
0.0907596185465308,0.0353119219774676,0.0720498474059003,0.0938712179984484
0.0800723446234791,0.0266520934925172,0.057324516785351,0.0830100853374709
0.0368299901348241,0.0142929208004036,0.0353255340793489,0.0328937160589604
0.0506412364353831,0.0214393812006053,0.0501271617497457,0.051978277734678
0.0756330154554423,0.0316406031052071,0.0555188199389624,0.0721489526764934
0.0725090430779349,0.030071184350653,0.0581383519837233,0.0719937936384794
0.0846760933903321,0.0332100218597612,0.0692014242115972,0.0839410395655547
0.0559026635975008,0.0211871531864806,0.0514750762970498,0.0525989138867339
0.0856626109832292,0.0289781962894457,0.0748728382502543,0.0831652443754849
0.0754685958566261,0.0220559385684659,0.0517039674465921,0.0754072924747867
0.0350213745478461,0.0171515049604843,0.0364445574771109,0.0355314197051978
0.062479447550148,0.0286138669357099,0.074440488301119,0.0623739332816137
0.0424202564945742,0.0241298133512695,0.0588758901322482,0.0453064391000776
0.0537652088128905,0.0267081441623227,0.0631993896236012,0.0485647788983708
0.0420914172969418,0.0177680623283448,0.0378942014242116,0.0369278510473235
0.057875698783295,0.0246062440446163,0.0715666327568667,0.056633048875097
0.0794146662282144,0.0257272574407264,0.0532299084435402,0.0853374709076804
0.0287734297928313,0.0100891205649908,0.0225839267548321,0.026066718386346
0.0802367642222953,0.0335463258785942,0.0530773143438454,0.0791311093871218
0.0851693521867807,0.0293705509780842,0.063911495422177,0.0778898370830101
0.122821440315686,0.0384787848214786,0.0821973550356053,0.12955779674166
0.166885892798422,0.0480634493582198,0.104781281790437,0.165244375484872
0.118710950345281,0.0380864301328401,0.0601220752797558,0.12288595810706
0.0679052943110819,0.0297629056667227,0.037410986775178,0.0727695888285493
0.127096349884906,0.037413822095174,0.0627670396744659,0.134057408844065
0.0705360078921407,0.0328176671711227,0.0415055951169888,0.0763382467028704
0.0756330154554423,0.0413373689815593,0.0454221770091556,0.0816136539953452
0.0322262413679711,0.020794798497842,0.0159969481180061,0.0291698991466253
0.0596843143702729,0.0304355137043888,0.0340539165818922,0.06066718386346
0.0892798421571851,0.0461016759150272,0.042675483214649,0.0940263770364624
0.105886221637619,0.0479233226837061,0.0596134282807731,0.100387897595035
0.0374876685300888,0.0204865198139118,0.0253306205493388,0.0353762606671839
0.0570536007892141,0.0313323244212768,0.0404628687690743,0.0578743211792087
0.0550805656034199,0.0281934869121686,0.0403357070193286,0.0617532971295578
0.0910884577441631,0.0339947312370383,0.0520345879959308,0.091233514352211
0.042255836895758,0.0216355585449246,0.0303153611393693,0.0448409619860357
0.0659322591252877,0.0370214674065355,0.0458545269582909,0.065166795965865
0.111312068398553,0.0416736730003924,0.072177009155646,0.116214119472459
0.0305820453798093,0.013676363432543,0.0199135300101729,0.0285492629945694
0.0644524827359421,0.0265960428227117,0.0404374364191251,0.0642358417377812
0.0682341335087142,0.0322011098032621,0.0444048830111902,0.0744763382467029
0.0460374876685301,0.0236533826579228,0.0318413021363174,0.0463925523661753
0.202400526142716,0.122386637520318,0.151653102746694,0.208533747090768
0.0677408747122657,0.0464940306036657,0.0453458799593082,0.0612878200155159
0.0432423544886551,0.0283336135866824,0.0254069175991862,0.0409619860356866
0.0639592239394936,0.0410290902976291,0.0373601220752798,0.0668735453840186
0.0498191384413022,0.0346673392747043,0.0348931841302136,0.0612878200155159
0.0276224926011181,0.0181323916820806,0.0171414038657172,0.0279286268425136
0.0586977967773759,0.0359845300151337,0.041353001017294,0.0583397982932506
0.00904307793488984,0.00638977635782748,0.00445066124109868,0.00667183863460047
0.02022361065439,0.0106776525979485,0.0117243133265514,0.0200155159038014
0.0373232489312726,0.0237094333277283,0.02293997965412,0.0367726920093095
0.111147648799737,0.0464940306036657,0.0603509664292981,0.120868890612878
0.0226899046366327,0.0145731741494311,0.0099440488301119,0.0198603568657874
0.0425846760933903,0.0242699400257833,0.0289165818921668,0.0467028704422033
0.0300887865833607,0.0171515049604843,0.019557477110885,0.0319627618308767
0.0207168694508385,0.0116305139846421,0.0120040691759919,0.0226532195500388
0.0350213745478461,0.0278571828933356,0.0219226856561546,0.0333591931730023
0.0784281486353173,0.0427386357266969,0.0488301119023398,0.0822342901474011
0.0720157842814863,0.0422061543635446,0.0361139369277721,0.0732350659425912
0.0419269976981256,0.0282495375819741,0.0250762970498474,0.0400310318076028
0.12347911871095,0.0788352670814416,0.0595116988809766,0.128006206361521
0.0563959223939494,0.0415055209909758,0.0431332655137335,0.0614429790535299
0.0360078921407432,0.024073762681464,0.029883011190234,0.0336695112490303
0.0859914501808616,0.0450647385236254,0.059587995930824,0.0890612878200155
0.023018743834265,0.0119107673336696,0.0155137334689725,0.0224980605120248
0.0302532061821769,0.0158062888851522,0.0236520854526958,0.0308766485647789
0.0447221308780007,0.0269323468415448,0.0378179043743642,0.0487199379363848
0.112627425189083,0.0637015862339555,0.0870803662258393,0.107059736229635
0.0320618217691549,0.0168152009416513,0.0193794506612411,0.0294802172226532
0.0866491285761263,0.0461577265848327,0.0601729399796541,0.0892164468580295
0.0697139098980599,0.0336584272182053,0.0464394710071211,0.0698215671062839
0.108352515619862,0.0607309007342638,0.0775432349949135,0.110318076027929
0.0559026635975008,0.0263157894736842,0.0417090539165819,0.0583397982932506
0.0480105228543242,0.024073762681464,0.0392421159715158,0.047633824670287
0.0848405129891483,0.0425144330474749,0.0601220752797558,0.0864235841737781
0.063465965143045,0.0320329577938456,0.0443794506612411,0.0634600465477114
0.076290693850707,0.0310800964071521,0.050940996948118,0.0775795190069822
0.0733311410720158,0.0342189339162603,0.051322482197355,0.069356089992242
0.0748109174613614,0.0312482484165686,0.077441505595117,0.0774243599689682
0.0440644524827359,0.019785886441343,0.0393438453713123,0.0454615981380915
0.116080236764222,0.0527717056218822,0.0894964394710071,0.110318076027929
0.0559026635975008,0.0225323692618127,0.0526449643947101,0.0549262994569434
0.0414337389016771,0.0141808194607926,0.0335961342828077,0.0408068269976726
0.0391318645182506,0.0170954542906788,0.0430824008138352,0.0401861908456168
0.0545873068069714,0.0215234572053136,0.0492878942014242,0.0529092319627618
0.0302532061821769,0.0129477047250715,0.024618514750763,0.030256012412723
0.038638605721802,0.0186928983801356,0.0269582909460834,0.0397207137315749
0.0656034199276554,0.0296788296620145,0.0519074262461851,0.0628394103956555
0.0455442288720816,0.0178521383330531,0.0461088504577823,0.0420480993017843
0.0746464978625452,0.0309960204024438,0.0691251271617497,0.0699767261442979
0.109996711608024,0.0486800067260804,0.0799593082400814,0.118076027928627
0.0641236435383098,0.0282775629168769,0.0458290946083418,0.0712179984484096
0.0345281157513976,0.0206546718233283,0.0224313326551373,0.030256012412723
0.0807300230187438,0.0379463034583263,0.0412258392675483,0.0701318851823119
0.0779348898388688,0.0428787624012107,0.0537894201424212,0.082699767261443
0.0789214074317659,0.0395157222128804,0.0513987792472024,0.0819239720713732
0.0935547517264058,0.0389552155148254,0.0569430315361139,0.0788207913110939
0.0442288720815521,0.029846981671431,0.0375635808748728,0.0465477114041893
0.0402828017099638,0.0221960652429797,0.0268565615462869,0.034755624515128
0.0402828017099638,0.0218317358892439,0.0228382502543235,0.0378588052754073
0.100295955277869,0.0635894848943445,0.0754832146490336,0.110162916989915
0.0669187767181848,0.0343870859256768,0.0432858596134283,0.0713731574864236
0.0396251233146991,0.0211030771817723,0.0224059003051882,0.0384794414274632
0.0221966458401841,0.0153298581918054,0.0125635808748728,0.0176881303335919
0.0723446234791187,0.050641780169273,0.0451678535096643,0.0733902249806051
0.0813877014140086,0.0476430693346786,0.042675483214649,0.0797517455391777
0.0646169023347583,0.0432430917549465,0.0416327568667345,0.0718386346004655
0.0493258796448537,0.030407488369486,0.0361139369277721,0.0487199379363848
0.0225254850378165,0.00989294322067149,0.015030518819939,0.0268425135764158
0.0244985202236107,0.0132559834090017,0.0189471007121058,0.0237393328161365
0.0794146662282144,0.0454290678773611,0.0577822990844354,0.0772692009309542
0.0582045379809273,0.0331539711899557,0.031383519837233,0.0581846392552366
0.0455442288720816,0.0234291799787007,0.0258646998982706,0.0508921644685803
0.0432423544886551,0.0252228014124769,0.0237029501525941,0.0394103956555469
0.0882933245642881,0.0529118322963959,0.0683875890132248,0.0926299456943367
0.056067083196317,0.0286979429404181,0.0393438453713123,0.0643910007757952
0.0695494902992437,0.0343310352558713,0.0584944048830112,0.0687354538401862
0.0618217691548833,0.0300151336808475,0.044557477110885,0.0619084561675718
0.0621506083525156,0.0316125777703044,0.0474821973550356,0.0625290923196276
0.0795790858270306,0.04307493974553,0.0618006103763988,0.0778898370830101
0.0646169023347583,0.0347514152794126,0.0439725330620549,0.0642358417377812
0.0276224926011181,0.0131438820693907,0.0260935910478128,0.0279286268425136
0.069878329496876,0.0304355137043888,0.0551881993896236,0.0664080682699767
0.0685629727063466,0.0320609831287484,0.0592319430315361,0.0690457719162141
0.0616573495560671,0.0310800964071521,0.0633774160732452,0.0643910007757952
0.06067083196317,0.0275769295443081,0.0559003051881994,0.0615981380915438
0.00772772114436041,0.0161145675690825,0.00361139369277721,0.00480993017843289
0.0343636961525814,0.013900566111765,0.0300864699898271,0.0318076027928627
0.031239723775074,0.0155540608710274,0.0272126144455748,0.0299456943366951
0.0537652088128905,0.0243540160304916,0.0449135300101729,0.0515128006206362
0.017428477474515,0.00661397903704949,0.0156917599186165,0.0147401086113266
0.0351857941466623,0.0175438596491228,0.0358850457782299,0.0361520558572537
0.0540940480105229,0.0258393587803374,0.0536368260427263,0.0600465477114042
0.0420914172969418,0.0163107449134017,0.0312563580874873,0.0377036462373933
0.033048339362052,0.0153018328569026,0.0242624618514751,0.0336695112490303
0.0437356132851036,0.0173757076397063,0.0417853509664293,0.0406516679596586
0.0320618217691549,0.0123871980270164,0.0344608341810783,0.030256012412723
0.0539296284117067,0.0267641948321282,0.0589267548321465,0.052133436772692
0.053271950016442,0.0256712067709209,0.0625381485249237,0.0491854150504267
0.323413350871424,0.139706294490219,0.326602238046796,0.317765709852599
0.0439000328839198,0.0182444930216916,0.0387589013224822,0.0403413498836307
0.115586977967774,0.0477551706742896,0.084587995930824,0.115748642358417
0.0669187767181848,0.030407488369486,0.0504832146490336,0.0682699767261443
0.0466951660637948,0.0199820637856622,0.0417599186164802,0.0499612102404965
0.0297599473857284,0.013115856734488,0.0227110885045778,0.0274631497284717
0.0198947714567576,0.00829549913121462,0.0166073245167854,0.0198603568657874
0.035843472541927,0.0159744408945687,0.0319430315361139,0.0674941815360745
0.0295955277869122,0.0124992993666274,0.0248474059003052,0.0301008533747091
0.0631371259454127,0.027128524185864,0.0591047812817904,0.0615981380915438
0.0519565932259125,0.0240177120116585,0.0402594099694812,0.0541505042668735
0.0529431108188096,0.0255591054313099,0.0409969481180061,0.0530643910007758
0.0743176586649129,0.0381144554677428,0.061648016276704,0.082699767261443
0.0583689575797435,0.0300992096855557,0.0405391658189217,0.0569433669511249
0.0628082867477803,0.0270444481811558,0.0538657171922686,0.0640806826997673
0.0526142716211772,0.0261476374642677,0.0400559511698881,0.0555469356089992
0.0582045379809273,0.0276610055490163,0.0448626653102747,0.0615981380915438
0.04044722130878,0.0254189787567961,0.0301881993896236,0.0404965089216447
0.0271292338046695,0.0125273247015302,0.019175991861648,0.0271528316524438
0.0741532390660967,0.036404910038675,0.0586978636826043,0.0701318851823119
0.0258138770141401,0.0110980326214898,0.023118006103764,0.0366175329712956
0.0440644524827359,0.0245782187097136,0.0300101729399797,0.0398758727695888
0.0603419927655377,0.0311361470769576,0.051322482197355,0.0633048875096974
0.0442288720815521,0.0221400145731742,0.0347914547304171,0.0437548487199379
0.0910884577441631,0.0414494703211703,0.0697863682604273,0.0848719937936385
0.0720157842814863,0.0328737178409282,0.0535859613428281,0.0730799069045772
0.0601775731667215,0.0288380696149319,0.0444557477110885,0.0561675717610551
0.0575468595856626,0.0288660949498347,0.0514750762970498,0.06066718386346
0.0458730680697139,0.0231489266296732,0.028382502543235,0.0401861908456168
0.0746464978625452,0.039571772882686,0.0517802644964395,0.0791311093871218
0.0573824399868464,0.0317246791099154,0.0471007121057986,0.060977501939488
0.0261427162117724,0.0146292248192366,0.0234231943031536,0.0321179208688906
0.0389674449194344,0.0176559609887338,0.0253051881993896,0.0369278510473235
0.0218678066425518,0.0148814528333614,0.015412004069176,0.0204809930178433
0.109667872410391,0.0539487696877978,0.0681586978636826,0.114197051978278
0.0577112791844788,0.0320609831287484,0.037970498474059,0.0574088440651668
0.085498191384413,0.0415055209909758,0.0561291963377416,0.0876648564778898
0.026635975008221,0.0121910206826972,0.0217700915564598,0.0293250581846393
0.0498191384413022,0.0275769295443081,0.0328840284842319,0.0460822342901474
0.0261427162117724,0.0158903648898604,0.0215412004069176,0.0328937160589604
0.02022361065439,0.0106496272630458,0.0137589013224822,0.0238944918541505
0.0401183821111476,0.0231209012947705,0.0271108850457782,0.039255236617533
0.0254850378165077,0.0116865646544476,0.0179806714140387,0.0228083785880528
0.0471884248602433,0.0224482932571044,0.0388606307222787,0.0451512800620636
0.0325550805656034,0.0181043663471778,0.023118006103764,0.0333591931730023
0.046859585662611,0.023961661341853,0.0353763987792472,0.0454615981380915
0.0223610654390003,0.0121910206826972,0.0139369277721261,0.0184639255236618
0.12824728707662,0.0766773162939297,0.103611393692777,0.135608999224205
0.0680697139098981,0.0415055209909758,0.0410223804679552,0.0690457719162141
0.0225254850378165,0.00916428451319993,0.0117751780264496,0.0207913110938712
0.029431108188096,0.0138445154419595,0.0208036622583927,0.0299456943366951
0.056067083196317,0.0344991872652878,0.0374618514750763,0.0575640031031808
0.0179217362709635,0.00905218317358892,0.0128179043743642,0.0195500387897595
0.0369944097336403,0.0209909758421613,0.0260935910478128,0.0350659425911559
0.0292666885892798,0.0194215570876072,0.019557477110885,0.0283941039565555
0.0582045379809273,0.037525923434785,0.0534842319430315,0.06066718386346
0.0131535679052943,0.00790314444257609,0.00839267548321465,0.0117920868890613
0.0320618217691549,0.017403732974609,0.0239318413021363,0.0338246702870442
0.0425846760933903,0.0205145451488145,0.0252288911495422,0.0674941815360745
0.0427490956922065,0.0252508267473796,0.0251780264496439,0.0404965089216447
0.0246629398224268,0.0135082114231265,0.0286368260427263,0.0408068269976726
0.0350213745478461,0.0182725183565944,0.0263479145473042,0.0361520558572537
0.0272936534034857,0.0182444930216916,0.0266276703967447,0.0332040341349884
0.0470240052614272,0.0279973095678493,0.0325534079348932,0.047633824670287
0.0503123972377507,0.0254189787567961,0.0403611393692777,0.0496508921644686
0.0378165077277211,0.0232049772994787,0.0319684638860631,0.0420480993017843
0.0417625780993094,0.0213833305307998,0.0309766022380468,0.0384794414274632
0.0573824399868464,0.0262036881340732,0.0445320447609359,0.0605120248254461
0.0795790858270306,0.0402724062552548,0.0584689725330621,0.0797517455391777
0.0792502466293982,0.0424864077125722,0.0624872838250254,0.0968192397207137
0.0304176257809931,0.016731124936943,0.025381485249237,0.0327385570209465
0.0562315027951332,0.0265960428227117,0.042853509664293,0.0532195500387898
0.049654718842486,0.0246903200493246,0.0464649033570702,0.047633824670287
0.0853337717855968,0.0403004315901575,0.0707273652085453,0.0890612878200155
0.0443932916803683,0.0213833305307998,0.0463631739572736,0.0443754848719938
0.0583689575797435,0.0363488593688695,0.0566887080366226,0.056633048875097
0.0346925353502137,0.0152738075219999,0.0384791454730417,0.0358417377812258
0.0876356461690233,0.034246959251163,0.0830620549338759,0.0761830876648565
0.0360078921407432,0.0226444706014237,0.0460071210579858,0.0404965089216447
0.0179217362709635,0.00922033518300544,0.0201932858596134,0.01722265321955
0.0179217362709635,0.00837957513592287,0.0175483214649034,0.0162916989914663
0.0332127589608681,0.0162266689086935,0.0339267548321465,0.0310318076027929
0.00822097994080894,0.00383947088167704,0.010528992878942,0.00837858805275407
0.0152910226899046,0.00641780169273023,0.0195320447609359,0.0144297905352987
0.106543900032884,0.0413653943164621,0.111902339776195,0.1033359193173
0.0253206182176915,0.0120228686732806,0.0242624618514751,0.0249806051202483
0.0419269976981256,0.0237935093324365,0.0367497456765005,0.0397207137315749
0.0544228872081552,0.0265119668180035,0.0492878942014242,0.0619084561675718
0.0314041433738902,0.0160024662294714,0.0217700915564598,0.0276183087664856
0.063465965143045,0.0318648057844291,0.0455239064089522,0.0704422032583398
0.0221966458401841,0.0105935765932403,0.0156917599186165,0.0203258339798293
0.0447221308780007,0.0239056106720475,0.0351729399796541,0.0426687354538402
0.0463663268661624,0.0214113558657026,0.0336978636826043,0.0429790535298681
0.0429135152910227,0.0260075107897539,0.031205493387589,0.0456167571761055
0.0218678066425518,0.0113782859705173,0.0169633774160732,0.021722265321955
0.0460374876685301,0.0230928759598677,0.0311037639877925,0.043599689681924
0.0425846760933903,0.023401154643798,0.0350712105798576,0.0445306439100078
0.0485037816507728,0.0231489266296732,0.0390132248219736,0.0465477114041893
0.0346925353502137,0.0158903648898604,0.0261698880976602,0.0280837858805275
0.0236764222295298,0.00994899389047699,0.0196083418107833,0.0228083785880528
0.0272936534034857,0.0149375035031669,0.0209562563580875,0.034600465477114
0.0353502137454785,0.017067428955776,0.0278992878942014,0.0370830100853375
0.0388030253206182,0.0161425929039852,0.0326297049847406,0.0369278510473235
0.0470240052614272,0.0166470489322347,0.040793489318413,0.0408068269976726
0.0619861887536994,0.0243820413653943,0.0571719226856562,0.0654771140418929
0.0836895757974351,0.0287820189451264,0.0575534079348932,0.0809930178432894
0.0536007892140743,0.0194215570876072,0.0399542217700916,0.0541505042668735
0.0616573495560671,0.022840647945743,0.0386571719226857,0.0623739332816137
0.188424860243341,0.0678213104646601,0.129272634791455,0.188052754072925
0.0453798092732654,0.0145171234796256,0.0273906408952187,0.0454615981380915
0.0452153896744492,0.0173757076397063,0.0317395727365209,0.0439100077579519
